nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,0.0741516,0.0673587,0.227235,0.0663164,0.3932,0.067621,0.568205,0.0659942,0.757878,0.0659816,0.96327,0.0659754,1.17576,0.0676162,1.4,0.0666665
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,0.0773872,0.198567,0.243036,0.201356,0.41495,0.199551,0.594598,0.200029,0.779118,0.201731,0.980264,0.200203,1.18687,0.199554,1.4,0.2
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,0.0851753,0.333409,0.249987,0.331007,0.425731,0.333812,0.609418,0.335452,0.791609,0.333371,0.992739,0.334059,1.19364,0.33291,1.4,0.333333
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,0.0852152,0.465485,0.257294,0.463848,0.435097,0.466125,0.611657,0.465998,0.802236,0.467917,0.996909,0.464906,1.19442,0.467646,1.4,0.466667
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,0.0846193,0.600822,0.254068,0.603311,0.428198,0.600923,0.606506,0.600435,0.799349,0.601619,0.993658,0.599137,1.19513,0.598916,1.4,0.6
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,0.0809387,0.732774,0.248143,0.734412,0.422568,0.730949,0.603588,0.734299,0.789047,0.732913,0.98873,0.732886,1.19172,0.732579,1.4,0.733333
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,0.0783744,0.867034,0.23842,0.866755,0.403472,0.868114,0.587077,0.863894,0.772752,0.867898,0.970954,0.866155,1.18306,0.866024,1.4,0.866667
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,0.0684446,1,0.216,1,0.377778,1,0.553778,1,0.744,1,0.948444,1,1.16711,1,nan,0
