0.427753,0.332019
0.605746,0.33521
0.796327,0.330964
0.990945,0.335007
0.428394,0.467062
0.615856,0.466519
0.801207,0.46632
0.997582,0.466635
0.429507,0.600333
0.609857,0.601978
0.798584,0.602637
0.998773,0.600299
0.41898,0.732898
0.599682,0.733946
0.792597,0.733333
0.989457,0.732872
