nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,-0.000219727,0,-0.000672913,0,-0.000535583,0,nan,0,-0.00152588,0,-0.00897675,0,-0.0210373,0,-0.0999054,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,-0.000834656,0,-0.00219421,0,-0.00262299,0,0,0,-0.00850983,0,-0.0242203,0,-0.0438171,0,-0.0997253,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,-0.00169067,0,-0.00464783,0,-0.00704498,0,-0.0082962,0,-0.0186218,0,-0.0348114,0,-0.0525177,0,-0.100354,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,-0.00263519,0,-0.00781097,0,-0.0130234,0,-0.0185562,0,-0.0283463,0,-0.0414536,0,-0.0576355,0,-0.100366,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,-0.00401306,0,-0.0117798,0,-0.01884,0,-0.0253494,0,-0.0340866,0,-0.0454788,0,-0.0598267,0,-0.0996674,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,-0.00606689,0,-0.0164398,0,-0.0238449,0,-0.0303955,0,-0.0369003,0,-0.0465958,0,-0.0597153,0,-0.100006,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,-0.0113266,0,-0.0244263,0,-0.0303864,0,-0.0343124,0,-0.0386429,0,-0.044101,0,-0.0537125,0,-0.100653,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,-0.0501892,0,-0.0499969,0,-0.0497528,0,-0.0499069,0,-0.049736,0,-0.0497116,0,-0.0500473,0,nan,0
