1.434185803552354255e+00
1.514258152305023142e+00
1.597442180709894188e+00
1.683277436642926839e+00
1.771377360085146346e+00
1.861420967087021427e+00
1.953140146715330205e+00
1.398538940211851545e+00
1.480540441865739743e+00
1.565517093132157367e+00
1.653010942761408364e+00
1.742641672863357138e+00
1.834096580033057977e+00
1.927116675473739660e+00
1.364046373665913636e+00
1.448002535295515480e+00
1.534781779638786370e+00
1.623932424428800037e+00
1.715083479665709953e+00
1.807932965325650621e+00
1.902232904539084002e+00
1.330797528368282467e+00
1.416725412429042263e+00
1.505308826490830088e+00
1.596106535012998595e+00
1.688760164802047825e+00
1.782980975532604928e+00
1.878533889795762857e+00
1.298888435274134334e+00
1.386794865868777427e+00
1.477174251362702417e+00
1.569600323932484498e+00
1.663730747446833691e+00
1.759292546704202875e+00
1.856065376243239751e+00
1.268419935790639164e+00
1.358299659950719551e+00
1.450455699120521302e+00
1.544481512712664317e+00
1.640054257097075308e+00
1.736919178059589397e+00
1.834872378971136975e+00
1.239498058695990723e+00
1.331331765647556509e+00
1.425232626314455464e+00
1.520818676605202757e+00
1.617789933898168497e+00
1.715912158331888593e+00
1.814999435567735908e+00
