nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,-0.1029,0.0693963,0.0634591,0.078389,0.230835,0.0930783,nan,0,0.684639,0.104871,0.853713,0.0834071,1.01944,0.074101,1.18667,0.0666665
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,-0.0779697,0.20697,0.0890753,0.227302,0.260152,0.26184,0.433333,0.333333,0.655693,0.291142,0.828457,0.243636,0.993555,0.217812,1.16,0.2
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,-0.0512061,0.342859,0.114467,0.367009,0.278497,0.399816,0.453211,0.451693,0.633318,0.42223,0.804242,0.380468,0.97034,0.354513,1.13333,0.333334
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,-0.0257569,0.474472,0.132413,0.493261,0.29336,0.512498,0.462288,0.52898,0.62691,0.523691,0.788161,0.504982,0.949108,0.483188,1.10667,0.466667
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,-0.00302124,0.606171,0.150979,0.618625,0.307027,0.631158,0.459829,0.634694,0.6165,0.63599,0.771808,0.624703,0.927385,0.612948,1.08,0.6
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,0.0185798,0.736777,0.164007,0.742891,0.314581,0.751436,0.460373,0.754678,0.609953,0.751657,0.760945,0.746827,0.906415,0.741721,1.05333,0.733333
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,0.0435593,0.867921,0.18246,0.871498,0.324487,0.87325,0.46418,0.875777,0.605426,0.875148,0.745121,0.873954,0.886592,0.869927,1.02667,0.866666
nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,0.0666671,1,0.2,1,0.333334,1,0.466667,1,0.6,1,0.733333,1,0.866666,1,nan,0
