X,Y,F11,F12,F21,F22
0.333333,0.333333,1.34191,0.0691493,-0.00348676,0.997508
X,Y,F11,F12,F21,F22
0.466667,0.333333,1.38968,0.0756125,0.00163428,1.00275
X,Y,F11,F12,F21,F22
0.6,0.333333,1.44015,0.0749252,0.00103025,1.00677
X,Y,F11,F12,F21,F22
0.733333,0.333333,1.48882,0.0590453,0.00224059,1.00321
X,Y,F11,F12,F21,F22
0.333333,0.466667,1.33914,0.0139796,-0.000979989,0.997651
X,Y,F11,F12,F21,F22
0.466667,0.466667,1.38693,0.0191985,0.00431959,1.00534
X,Y,F11,F12,F21,F22
0.6,0.466667,1.43638,0.0114764,0.00582786,1.00865
X,Y,F11,F12,F21,F22
0.733333,0.466667,1.48007,0.0116294,0.00154535,0.998455
X,Y,F11,F12,F21,F22
0.333333,0.6,1.33303,-0.0425529,0.00384585,1.00243
X,Y,F11,F12,F21,F22
0.466667,0.6,1.38827,-0.0489098,0.0068451,1.00138
X,Y,F11,F12,F21,F22
0.6,0.6,1.43878,-0.0430708,0.00297984,0.99811
X,Y,F11,F12,F21,F22
0.733333,0.6,1.48466,-0.0304694,-0.000587571,1.00254
X,Y,F11,F12,F21,F22
0.333333,0.733333,1.32586,-0.101624,-0.00336685,1.00148
X,Y,F11,F12,F21,F22
0.466667,0.733333,1.38206,-0.109448,-0.00163674,0.997013
X,Y,F11,F12,F21,F22
0.6,0.733333,1.44417,-0.109943,-0.00330437,0.998927
X,Y,F11,F12,F21,F22
0.733333,0.733333,1.49374,-0.0918808,0.00260231,0.999651
