X,Y,F11,F12,F21,F22
0.333333,0.333333,1.33008,0.069532,0.00454145,0.99838
X,Y,F11,F12,F21,F22
0.466667,0.333333,1.38065,0.0720512,0.00224102,0.995471
X,Y,F11,F12,F21,F22
0.6,0.333333,1.44089,0.0753719,0.000795905,0.998511
X,Y,F11,F12,F21,F22
0.733333,0.333333,1.48764,0.0615083,0.00199964,1.00133
X,Y,F11,F12,F21,F22
0.333333,0.466667,1.3416,0.0143578,0.00135074,1.0007
X,Y,F11,F12,F21,F22
0.466667,0.466667,1.38776,0.00707085,-0.00593264,0.996265
X,Y,F11,F12,F21,F22
0.6,0.466667,1.42944,0.0160833,0.000854948,0.99821
X,Y,F11,F12,F21,F22
0.733333,0.466667,1.4741,0.00437723,0.000771469,0.996924
X,Y,F11,F12,F21,F22
0.333333,0.6,1.33981,-0.0357654,-0.00337799,0.998286
X,Y,F11,F12,F21,F22
0.466667,0.6,1.3901,-0.0539045,0.00296395,0.996459
X,Y,F11,F12,F21,F22
0.6,0.6,1.42992,-0.0438703,0.000341735,0.993291
X,Y,F11,F12,F21,F22
0.733333,0.6,1.48232,-0.0394031,-0.000166349,0.997299
X,Y,F11,F12,F21,F22
0.333333,0.733333,1.31657,-0.105849,0.00150116,0.999113
X,Y,F11,F12,F21,F22
0.466667,0.733333,1.38204,-0.112628,-0.00478229,0.996865
X,Y,F11,F12,F21,F22
0.6,0.733333,1.43868,-0.106452,0.00312682,0.996019
X,Y,F11,F12,F21,F22
0.733333,0.733333,1.50705,-0.0894284,0.00163219,1.00119
