1,0,0.57735
0.404508,0.293893,0.233543
0.309017,0.951057,0.178411
-0.154508,0.475528,-0.0892055
-0.809017,0.587785,-0.467086
-0.5,6.12323e-17,-0.288675
-0.809017,-0.587785,-0.467086
-0.154508,-0.475528,-0.0892055
0.309017,-0.951057,0.178411
0.404508,-0.293893,0.233543
