0.00391749,0.00383619,0.00390916,0.00384069,0.00376564,0.00383544,0.00377901,0.00401148,0.00400242,0.00400489,0.00375418,0.00378322,0.00357143,0.00403378,0.00403632,0.00383249,0.00390417,0.00373305,0.0040444,0.00402806,0.00386326,0.00391264,0.00408193,0.00379903,0.00386318,0.00374851,0.00417369,0.00377241,0.00392515,0.00409874,0.00425833,0.00403069,0.00380284,0.00415395,0.00363074,0.00358582,0.00399004,0.00394706,0.00388412,0.0038352,0.00386377,0.00408592,0.00403285,0.00393066,0.00411907,0.00380587,0.0038751,0.00372,0.00392106,0.00401693,0.00415976,0.0038329,0.0040493,0.00367332,0.0040309,0.00391802,0.00403987,0.00381126,0.00441453,0.00407295,0.00374088,0.00407444,0.00386951,0.00435776,0.00413588,0.00375366,0.00374351,0.00356986,0.00383271,0.00412949,0.00389027,0.00436574,0.0040248,0.00392336,0.00374755,0.00358137,0.00381571,0.00422278,0.00375022,0.00381983,0.00403758,0.0039175,0.00421902,0.00393823,0.00355581,0.00400894,0.00369697,0.00374301,0.00408222,0.00414353,0.00403897,0.00351174,0.00394005,0.00373265,0.00375513,0.0039047,0.00383087,0.00394479,0.003842,0.00369229,0.00413474,0.0037443,0.00388817,0.00414306,0.00399968,0.00386793,0.00362565,0.00372079,0.00390341,0.0040455,0.00351318,0.00385273,0.00382243,0.00379692,0.00401784,0.00398261,0.00389432,0.0039291,0.00390115,0.00416847,0.00388012,0.00367533,0.00384669,0.00379611,0.0039287,0.00397643,0.00370376,0.00387009
0.0117667,0.011776,0.0115613,0.0117046,0.0118418,0.0116572,0.0115796,0.0116456,0.011712,0.0116694,0.011571,0.0118075,0.0113964,0.0116233,0.0119301,0.0115441,0.011395,0.0118015,0.011933,0.0117399,0.0119446,0.0119039,0.0120812,0.011369,0.0115611,0.0113518,0.0115632,0.0122025,0.0118612,0.0116589,0.0116658,0.011334,0.0119147,0.0118446,0.0116664,0.0114904,0.0116654,0.011473,0.0120283,0.012232,0.0115215,0.0115685,0.0114099,0.0117352,0.0113279,0.0113644,0.0119427,0.0118816,0.0118223,0.0118454,0.0117582,0.0116508,0.0118644,0.0115435,0.0115644,0.0121201,0.0112089,0.011357,0.0122647,0.0121425,0.0114226,0.0118213,0.0117803,0.0114677,0.0116304,0.0113883,0.01137,0.0117952,0.0118248,0.0118219,0.0120076,0.0119202,0.0117917,0.0110914,0.011495,0.0119659,0.0118964,0.0116904,0.0118149,0.0119306,0.0113764,0.0117148,0.0115839,0.0111605,0.0112516,0.0111536,0.0116656,0.0119727,0.011402,0.0116884,0.0114854,0.0120524,0.0114792,0.011925,0.0116529,0.0118371,0.0116421,0.011719,0.0119978,0.0113667,0.0114824,0.0119234,0.0113682,0.0120667,0.0117324,0.0113906,0.0118483,0.0117331,0.0119143,0.0113973,0.0113872,0.011745,0.0118363,0.0117462,0.0116489,0.011787,0.0111529,0.0115834,0.0114361,0.0116497,0.0118144,0.0117413,0.011677,0.011791,0.0117086,0.011559,0.01177,0.0116805
0.0194925,0.0196564,0.0195834,0.0195003,0.0193481,0.0198784,0.0198226,0.019363,0.0196483,0.019533,0.0193429,0.0190973,0.018904,0.0190989,0.0201559,0.0193145,0.0191685,0.0197115,0.0190873,0.0192152,0.0196575,0.0196054,0.018888,0.0203336,0.0194977,0.0187339,0.0192268,0.0192854,0.0200596,0.0197697,0.0191856,0.019013,0.0193189,0.0197248,0.0195085,0.0192875,0.0188479,0.0191932,0.0204893,0.0195027,0.0198348,0.0188814,0.0198005,0.0194242,0.020203,0.0197328,0.0198907,0.01953,0.0205789,0.0184657,0.0199575,0.0189111,0.0196395,0.0201546,0.0187812,0.0195868,0.0199451,0.01993,0.0197599,0.0187455,0.0186089,0.0194794,0.0202628,0.0195762,0.0191005,0.0193766,0.0199153,0.0194972,0.0197338,0.0195441,0.0193646,0.0199898,0.0198579,0.0194077,0.0196148,0.0192119,0.0192815,0.0196154,0.0199262,0.019574,0.0189154,0.0201202,0.0197532,0.0195728,0.0190823,0.0197075,0.0191662,0.0195643,0.0192687,0.0194869,0.0194361,0.020112,0.0193861,0.0202129,0.0187564,0.0198106,0.0188341,0.0200888,0.0194847,0.0198757,0.0193628,0.0191083,0.0196154,0.0195314,0.0199943,0.0189893,0.0201211,0.0192827,0.0201477,0.0196602,0.0186894,0.0192427,0.019524,0.0199201,0.0192784,0.0195928,0.0199871,0.0196964,0.0194212,0.0194091,0.0196339,0.0195367,0.0193882,0.0194374,0.0195659,0.0194516,0.0195462,0.019617
0.0273706,0.0274576,0.0270095,0.0274049,0.0273916,0.0269176,0.0273073,0.0273311,0.027693,0.027059,0.0270839,0.0274822,0.0273835,0.0275323,0.0270142,0.0274757,0.0280188,0.0270701,0.0283075,0.0274068,0.0278532,0.0278877,0.0277256,0.0275005,0.0271073,0.027633,0.02727,0.0268619,0.0274295,0.02765,0.0271728,0.0268633,0.0280475,0.0273744,0.027553,0.0278135,0.0264456,0.0276522,0.0272693,0.0278926,0.0274044,0.0275205,0.0275007,0.0279989,0.0284192,0.0275743,0.0280349,0.0270169,0.0269681,0.0278773,0.0274051,0.0279075,0.0267047,0.0277364,0.0265483,0.0270213,0.0274271,0.0273933,0.0270746,0.0274028,0.0274306,0.0274053,0.0285689,0.0264651,0.0280276,0.0273394,0.0274417,0.0268571,0.0275711,0.0272964,0.0275983,0.0270867,0.0272585,0.0268364,0.027843,0.0281198,0.0279165,0.0272959,0.028621,0.0270218,0.0276338,0.0270458,0.0276493,0.0270559,0.0273261,0.0281027,0.0277139,0.0266058,0.0276425,0.0269772,0.0273141,0.0275263,0.0268684,0.0272277,0.0279354,0.0273509,0.0273607,0.0273405,0.0275172,0.0265013,0.0269054,0.0273641,0.0274324,0.02782,0.0282743,0.0270306,0.0278427,0.0267017,0.0282143,0.0270352,0.0271248,0.0270594,0.0275411,0.0273008,0.0276281,0.0271629,0.0279746,0.0278638,0.0272651,0.0276799,0.027855,0.0272472,0.0276026,0.0273141,0.0278428,0.0270959,0.0275208,0.0274387
0.035157,0.0351277,0.0349739,0.0351532,0.035047,0.0355023,0.0345441,0.0347576,0.0350985,0.0353648,0.0350965,0.0346924,0.0356968,0.0355034,0.0349406,0.0355389,0.0350231,0.0354662,0.0349971,0.0344674,0.035004,0.0356115,0.0359691,0.0346306,0.0346003,0.0361059,0.0353156,0.0341059,0.0350704,0.0347985,0.0351467,0.0346938,0.0353643,0.0346629,0.0358905,0.0358734,0.0347543,0.0349286,0.0351966,0.0354279,0.0353893,0.0350037,0.035918,0.0352155,0.0347989,0.0343637,0.0359398,0.035544,0.0358214,0.0349466,0.0345583,0.0343409,0.0347812,0.0347327,0.0352655,0.0359791,0.0346244,0.03455,0.0348669,0.0358887,0.034677,0.0354987,0.035884,0.0358455,0.0342559,0.0353533,0.0344038,0.0345702,0.0348717,0.0355306,0.0350798,0.0349459,0.0358934,0.0345062,0.0354345,0.0347467,0.0350664,0.0356015,0.0354596,0.0354915,0.0353686,0.0354939,0.0349326,0.0357709,0.0340469,0.034142,0.0357049,0.0349455,0.0345937,0.0356924,0.0351798,0.0358281,0.0351495,0.0353808,0.0347838,0.0359219,0.0346768,0.0354461,0.0357792,0.0345595,0.0344434,0.0354293,0.0353438,0.0358589,0.0360058,0.0349663,0.0352914,0.0342449,0.0343939,0.0351187,0.0345492,0.0354375,0.0351386,0.0352777,0.0351424,0.0354235,0.0349668,0.0344504,0.0354256,0.0341422,0.0350027,0.0354884,0.0353772,0.0348943,0.0355141,0.0350674,0.0349582,0.0350995
0.0429919,0.04321,0.0428682,0.0431348,0.042852,0.0429732,0.0431321,0.042927,0.0431388,0.0430234,0.0433316,0.0432729,0.0432646,0.0431665,0.0435308,0.042803,0.0432993,0.0432815,0.0450991,0.0429274,0.0427629,0.0431694,0.043923,0.0426134,0.0435628,0.0426949,0.0436151,0.0433512,0.0428511,0.0429077,0.0427409,0.0426823,0.0429041,0.0427172,0.0427347,0.0425506,0.0432763,0.0429636,0.0435786,0.0433878,0.0424598,0.042303,0.043425,0.0438251,0.0436664,0.0425241,0.0422705,0.0433654,0.0433049,0.0436833,0.04301,0.0423217,0.0436903,0.0422642,0.0431209,0.0427625,0.0423908,0.0428577,0.0417838,0.0425641,0.042793,0.0429954,0.042974,0.0440722,0.0433351,0.0432205,0.0435415,0.0424638,0.042901,0.0433898,0.0429227,0.0438688,0.0429084,0.0431459,0.043027,0.0432107,0.0427294,0.043102,0.0435767,0.0428748,0.0427295,0.0438872,0.0429377,0.0428169,0.0440973,0.0428925,0.0432712,0.0442864,0.0437947,0.0432858,0.0428186,0.0423204,0.0434907,0.0431207,0.042355,0.0426072,0.0432476,0.0422421,0.0435845,0.0430304,0.0428558,0.042948,0.0426631,0.0423132,0.0438359,0.0440919,0.0433305,0.0426085,0.0429456,0.0431064,0.0432147,0.043667,0.0425089,0.0433176,0.0426822,0.0432603,0.0434862,0.04336,0.0430152,0.0426076,0.0431948,0.0431881,0.0431759,0.0427524,0.0431889,0.0428083,0.0428632,0.0429305
0.0508022,0.0505478,0.0508004,0.0504662,0.0507882,0.051123,0.0509749,0.0503422,0.0502957,0.0508373,0.049953,0.0511563,0.0510872,0.0501874,0.0498848,0.0507141,0.0518994,0.0509678,0.0522933,0.050524,0.05015,0.0509053,0.0497593,0.0507656,0.0505766,0.0514312,0.0502863,0.0503876,0.0509977,0.0500692,0.050295,0.0507123,0.0506619,0.0500211,0.0521865,0.0521374,0.0508359,0.0509054,0.0514629,0.0508671,0.049926,0.0510484,0.0504627,0.0493994,0.0503311,0.0514722,0.0522313,0.0510893,0.0494202,0.0507059,0.0508672,0.0490134,0.0510925,0.0501519,0.0510095,0.0509996,0.0511714,0.0503562,0.0506858,0.0503939,0.0500413,0.0502579,0.051943,0.0504787,0.0500235,0.0499415,0.0509646,0.0515898,0.0512419,0.0511049,0.0512358,0.0507364,0.0520854,0.0495623,0.0508362,0.0504814,0.0505957,0.049675,0.0509063,0.0516999,0.0499963,0.0502081,0.0518014,0.0507174,0.049427,0.0512521,0.051471,0.0509056,0.0511592,0.0508876,0.0507889,0.0502691,0.0509957,0.0506285,0.0506713,0.050818,0.0517106,0.051977,0.0506347,0.0510203,0.0513446,0.0507755,0.0511447,0.0510848,0.0500014,0.0512753,0.0510415,0.0503924,0.0512836,0.0510512,0.0509114,0.051158,0.0504619,0.0509321,0.0517095,0.0502068,0.0511548,0.0514522,0.0509941,0.0507712,0.0503203,0.0506355,0.0506344,0.0502126,0.0510306,0.0508791,0.0508158,0.0506963
0.058823,0.0583487,0.0587863,0.0585418,0.0583804,0.058431,0.0588755,0.0575492,0.0585825,0.0581557,0.0586237,0.058969,0.0583239,0.0586155,0.0585113,0.0581097,0.0591944,0.0584269,0.0590302,0.0589415,0.0580557,0.0577457,0.059795,0.0581097,0.0588758,0.0582592,0.0587342,0.058926,0.0581764,0.0585699,0.0592006,0.059562,0.0586446,0.0590221,0.0582536,0.0578146,0.0587602,0.0581255,0.0584211,0.0577235,0.0579647,0.0582267,0.0584905,0.0587085,0.0586967,0.0584821,0.0590585,0.0589225,0.057701,0.0598733,0.0576605,0.0587293,0.0596299,0.0586782,0.0576944,0.0576671,0.0582275,0.0580613,0.0592147,0.059571,0.0588376,0.0582317,0.0598168,0.0583571,0.0582774,0.0581798,0.0589221,0.057944,0.0587523,0.0586042,0.0586643,0.0580713,0.0591281,0.0600169,0.0583278,0.0585922,0.0586096,0.0587601,0.0573417,0.0582395,0.0584566,0.0590869,0.058786,0.059379,0.0577442,0.0578515,0.0586247,0.0589291,0.0584108,0.0578842,0.0581665,0.0581418,0.0588775,0.0580102,0.0584163,0.0574643,0.058465,0.0591287,0.056732,0.0582039,0.0592322,0.0587577,0.0588325,0.0589438,0.0580386,0.0592259,0.0596149,0.0586395,0.058616,0.0591654,0.0580563,0.0597486,0.058829,0.0590009,0.058824,0.058058,0.059184,0.0593993,0.0583498,0.0591454,0.0585848,0.0586648,0.0587029,0.0581131,0.0583759,0.0587449,0.0587645,0.0586677
0.0665594,0.0665615,0.0669382,0.0665694,0.0669107,0.0671681,0.0665248,0.0653409,0.06689,0.0661853,0.0669613,0.0664363,0.0658643,0.0657817,0.066125,0.0663678,0.0661487,0.066365,0.0658551,0.0654395,0.0668109,0.0668454,0.0655748,0.0669326,0.0662781,0.0662502,0.065009,0.0653785,0.0671699,0.0660739,0.0664414,0.0662069,0.0662827,0.0665009,0.0648219,0.0654685,0.067004,0.0669287,0.0663931,0.0659675,0.0663691,0.0650723,0.0660776,0.0674653,0.0658019,0.0676345,0.0647203,0.0652372,0.0659496,0.0668314,0.0663066,0.0658781,0.0658579,0.0662738,0.06562,0.06766,0.0666904,0.0660045,0.0671703,0.0653273,0.0671762,0.0653113,0.0655046,0.0663511,0.0656586,0.0650671,0.0659257,0.066307,0.0657907,0.0666315,0.0671341,0.0662385,0.0659673,0.066284,0.0663562,0.0670688,0.0667997,0.0665893,0.0672121,0.066765,0.0665217,0.063745,0.0677425,0.0666734,0.0668126,0.0662172,0.0663135,0.0668367,0.0664975,0.0662022,0.0664044,0.0665432,0.066463,0.0679725,0.0668226,0.0666784,0.0665497,0.0669589,0.0663838,0.0654414,0.0671278,0.0665312,0.0654497,0.0663759,0.0668281,0.0665051,0.0659088,0.0671248,0.0659673,0.0660599,0.0671506,0.0656033,0.0661455,0.0667101,0.0661745,0.0664638,0.0665781,0.067485,0.0661738,0.0667456,0.0659274,0.0667187,0.0663199,0.066066,0.0671071,0.0667863,0.06643,0.0664574
0.0743718,0.0741942,0.0745568,0.0743047,0.0738028,0.0744933,0.0737475,0.0743812,0.0741508,0.0742205,0.0738034,0.0731668,0.074814,0.0737828,0.0740472,0.0751671,0.0742378,0.074294,0.0745761,0.0739599,0.0735415,0.0742847,0.0742271,0.0752826,0.0748863,0.0740033,0.0738709,0.0740989,0.0736113,0.0753296,0.0736208,0.0734738,0.0742125,0.0739737,0.0762829,0.0721868,0.0746649,0.0739508,0.0741425,0.0745078,0.0744183,0.0742343,0.0737439,0.0741379,0.0747328,0.0730586,0.0743996,0.0738338,0.073884,0.0743577,0.0755475,0.074257,0.0742804,0.0754329,0.0750052,0.0741867,0.0729067,0.0744033,0.0745687,0.0737597,0.0746251,0.0753417,0.0749994,0.0745495,0.0746689,0.0733922,0.0744652,0.0742457,0.0754731,0.0742486,0.0737906,0.0755849,0.0760166,0.0748172,0.0754718,0.0754176,0.0743043,0.0740439,0.0747997,0.0739864,0.0751341,0.0730553,0.074322,0.0753233,0.0746226,0.0735951,0.0754537,0.0748343,0.0737526,0.0755847,0.0762478,0.0734475,0.0754406,0.0752349,0.0744436,0.0733318,0.0738121,0.0745566,0.0748608,0.0732464,0.0737695,0.0756784,0.0741412,0.0744336,0.0744328,0.0746703,0.0741632,0.073655,0.074822,0.0742533,0.0742872,0.0747564,0.0733102,0.0741579,0.0746782,0.0749932,0.0742217,0.0754554,0.0738849,0.0736776,0.074778,0.0740933,0.0745729,0.0745919,0.0735873,0.0744397,0.0740304,0.0742473
