X,Y,F11,F12,F21,F22
0.0666667,0.0666667,1.14121,-0.00181053,-0.0602243,0.876982
X,Y,F11,F12,F21,F22
0.2,0.0666667,1.33206,0.139633,-0.0528367,1.13445
X,Y,F11,F12,F21,F22
0.333333,0.0666667,1.50418,0.113942,-0.0255773,1.12968
X,Y,F11,F12,F21,F22
0.466667,0.0666667,1.46114,0.218151,-0.0260542,1.19935
X,Y,F11,F12,F21,F22
0.6,0.0666667,1.73504,0.186742,0.0990728,0.990914
X,Y,F11,F12,F21,F22
0.733333,0.0666667,1.13071,0.547491,0.0927924,0.992298
X,Y,F11,F12,F21,F22
0.866667,0.0666667,1.31859,-0.0428106,-0.0656932,0.991726
X,Y,F11,F12,F21,F22
0.0666667,0.2,1.25396,0.12628,0.0421592,0.989141
X,Y,F11,F12,F21,F22
0.2,0.2,1.37686,0.394577,-0.222603,0.864997
X,Y,F11,F12,F21,F22
0.333333,0.2,1.38341,0.232933,-0.217832,0.90613
X,Y,F11,F12,F21,F22
0.466667,0.2,1.35094,-0.289842,0.0415759,0.996018
X,Y,F11,F12,F21,F22
0.6,0.2,1.30386,0.124899,-0.130618,0.822415
X,Y,F11,F12,F21,F22
0.733333,0.2,1.60037,0.220324,-0.19262,0.965988
X,Y,F11,F12,F21,F22
0.866667,0.2,1.55328,0.178072,-0.125217,1.13938
X,Y,F11,F12,F21,F22
0.0666667,0.333333,1.53694,0.0424003,0.0754918,0.746989
X,Y,F11,F12,F21,F22
0.2,0.333333,1.22328,0.440784,0.440982,1.0057
X,Y,F11,F12,F21,F22
0.333333,0.333333,1.49305,0.016275,-0.132049,0.876266
X,Y,F11,F12,F21,F22
0.466667,0.333333,1.2818,0.508705,-0.204789,1.13586
X,Y,F11,F12,F21,F22
0.6,0.333333,1.4179,0.403476,-0.0700213,0.782777
X,Y,F11,F12,F21,F22
0.733333,0.333333,1.48068,-0.212354,0.152011,0.69078
X,Y,F11,F12,F21,F22
0.866667,0.333333,1.62781,-0.280227,-0.162927,0.72926
X,Y,F11,F12,F21,F22
0.0666667,0.466667,1.49068,0.110639,0.0416664,0.895227
X,Y,F11,F12,F21,F22
0.2,0.466667,1.2951,-0.124082,-0.13979,0.897253
X,Y,F11,F12,F21,F22
0.333333,0.466667,1.39319,-0.063796,0.210778,1.41105
X,Y,F11,F12,F21,F22
0.466667,0.466667,1.40138,0.0187765,-0.140868,1.04819
X,Y,F11,F12,F21,F22
0.6,0.466667,1.50591,0.0541114,0.230469,1.18201
X,Y,F11,F12,F21,F22
0.733333,0.466667,0.981875,0.359362,-0.189531,0.911169
X,Y,F11,F12,F21,F22
0.866667,0.466667,1.34033,-0.0941058,-0.0776042,0.982154
X,Y,F11,F12,F21,F22
0.0666667,0.6,0.99293,-0.0049277,-0.140896,1.11753
X,Y,F11,F12,F21,F22
0.2,0.6,1.26413,-0.620358,0.480901,0.86845
X,Y,F11,F12,F21,F22
0.333333,0.6,1.22951,-0.0456224,-0.0105197,0.694195
X,Y,F11,F12,F21,F22
0.466667,0.6,0.74558,0.225807,0.258175,0.979996
X,Y,F11,F12,F21,F22
0.6,0.6,1.32364,-0.561266,-0.414531,0.779327
X,Y,F11,F12,F21,F22
0.733333,0.6,1.54894,-0.0539285,0.21307,1.07785
X,Y,F11,F12,F21,F22
0.866667,0.6,1.44521,-0.0125857,0.116178,1.0616
X,Y,F11,F12,F21,F22
0.0666667,0.733333,1.08148,-0.101279,0.0836707,1.00299
X,Y,F11,F12,F21,F22
0.2,0.733333,1.05606,-0.338732,0.19072,1.51716
X,Y,F11,F12,F21,F22
0.333333,0.733333,1.18461,-0.647333,-0.23387,0.844317
X,Y,F11,F12,F21,F22
0.466667,0.733333,2.00248,0.322342,0.0649226,1.20649
X,Y,F11,F12,F21,F22
0.6,0.733333,1.42292,-0.470221,0.0401352,1.23536
X,Y,F11,F12,F21,F22
0.733333,0.733333,1.8127,-0.302415,-0.0544725,0.960203
X,Y,F11,F12,F21,F22
0.866667,0.733333,1.23284,-0.0504037,-0.00118134,1.0426
X,Y,F11,F12,F21,F22
0.0666667,0.866667,1.12995,0.133131,0.083637,0.971829
X,Y,F11,F12,F21,F22
0.2,0.866667,1.0522,-0.0800354,0.141641,0.839126
X,Y,F11,F12,F21,F22
0.333333,0.866667,1.22148,0.0564472,-0.195824,0.982946
X,Y,F11,F12,F21,F22
0.466667,0.866667,1.19594,-0.193255,-0.00655996,1.03945
X,Y,F11,F12,F21,F22
0.6,0.866667,1.70033,-0.311787,0.0296554,1.05148
X,Y,F11,F12,F21,F22
0.733333,0.866667,1.5093,0.209251,-0.0238969,0.821336
X,Y,F11,F12,F21,F22
0.866667,0.866667,1.49527,0.0006446,-0.0633859,0.876779
