0.741935,0.16129,0.113685,-0.0474004,0,0
X,Y,F11,F12,F21,F22
0.774194,0.16129,0.126958,-0.0568601,0,0
X,Y,F11,F12,F21,F22
0.806452,0.16129,0.139078,-0.065433,0,0
X,Y,F11,F12,F21,F22
0.83871,0.16129,0.142312,-0.067414,0,0
X,Y,F11,F12,F21,F22
0.870968,0.16129,0.15427,-0.0749414,0,0
X,Y,F11,F12,F21,F22
0.903226,0.16129,0.158702,-0.0787498,0,0
X,Y,F11,F12,F21,F22
0.935484,0.16129,0.166084,-0.0929967,0,0
X,Y,F11,F12,F21,F22
0.967742,0.16129,0.157481,-0.0930028,0,0
X,Y,F11,F12,F21,F22
1,0.16129,nan,nan,nan,nan
X,Y,F11,F12,F21,F22
0.0322581,0.193548,0.143182,0.0941261,0,0
X,Y,F11,F12,F21,F22
0.0645161,0.193548,0.15368,0.0844857,0,0
X,Y,F11,F12,F21,F22
0.0967742,0.193548,0.149265,0.0851504,0,0
X,Y,F11,F12,F21,F22
0.129032,0.193548,0.153892,0.0806867,0,0
X,Y,F11,F12,F21,F22
0.16129,0.193548,0.148658,0.0737687,0,0
X,Y,F11,F12,F21,F22
0.193548,0.193548,0.142061,0.0666239,0,0
X,Y,F11,F12,F21,F22
0.225806,0.193548,0.136624,0.0602387,0,0
X,Y,F11,F12,F21,F22
0.258065,0.193548,0.12323,0.0512255,0,0
X,Y,F11,F12,F21,F22
0.290323,0.193548,0.0953333,0.0396447,0,0
X,Y,F11,F12,F21,F22
0.322581,0.193548,0.0728477,0.0279124,0,0
X,Y,F11,F12,F21,F22
0.354839,0.193548,0.0564671,0.0197537,0,0
X,Y,F11,F12,F21,F22
0.387097,0.193548,0.0406796,0.0136808,0,0
X,Y,F11,F12,F21,F22
0.419355,0.193548,0.0279258,0.0106407,0,0
X,Y,F11,F12,F21,F22
0.451613,0.193548,0.0166668,0.00504717,0,0
X,Y,F11,F12,F21,F22
0.548387,0.193548,0.0163426,-0.00437303,0,0
X,Y,F11,F12,F21,F22
0.580645,0.193548,0.0288157,-0.00863463,0,0
X,Y,F11,F12,F21,F22
0.612903,0.193548,0.041552,-0.0144234,0,0
X,Y,F11,F12,F21,F22
0.645161,0.193548,0.0568307,-0.0189473,0,0
X,Y,F11,F12,F21,F22
0.677419,0.193548,0.0725511,-0.0268617,0,0
X,Y,F11,F12,F21,F22
0.709677,0.193548,0.0963188,-0.0369427,0,0
X,Y,F11,F12,F21,F22
0.741935,0.193548,0.124176,-0.0520194,0,0
X,Y,F11,F12,F21,F22
0.774194,0.193548,0.134352,-0.0593481,0,0
X,Y,F11,F12,F21,F22
0.806452,0.193548,0.14593,-0.0649318,0,0
X,Y,F11,F12,F21,F22
0.83871,0.193548,0.146789,-0.0770261,0,0
X,Y,F11,F12,F21,F22
0.870968,0.193548,0.150005,-0.0697264,0,0
X,Y,F11,F12,F21,F22
0.903226,0.193548,0.147383,-0.0865133,0,0
X,Y,F11,F12,F21,F22
0.935484,0.193548,0.158265,-0.0788269,0,0
X,Y,F11,F12,F21,F22
0.967742,0.193548,0.149001,-0.086812,0,0
X,Y,F11,F12,F21,F22
1,0.193548,nan,nan,nan,nan
X,Y,F11,F12,F21,F22
0.0322581,0.225806,0.130023,0.0952659,0,0
X,Y,F11,F12,F21,F22
0.0645161,0.225806,0.1419,0.0950824,0,0
X,Y,F11,F12,F21,F22
0.0967742,0.225806,0.138339,0.0794443,0,0
X,Y,F11,F12,F21,F22
0.129032,0.225806,0.145757,0.079202,0,0
X,Y,F11,F12,F21,F22
0.16129,0.225806,0.145724,0.0737759,0,0
X,Y,F11,F12,F21,F22
0.193548,0.225806,0.140671,0.0682228,0,0
X,Y,F11,F12,F21,F22
0.225806,0.225806,0.138811,0.0623237,0,0
X,Y,F11,F12,F21,F22
0.258065,0.225806,0.128497,0.0531995,0,0
X,Y,F11,F12,F21,F22
0.290323,0.225806,0.10194,0.0393297,0,0
X,Y,F11,F12,F21,F22
0.322581,0.225806,0.0796855,0.0294951,0,0
X,Y,F11,F12,F21,F22
0.354839,0.225806,0.0620882,0.0206306,0,0
X,Y,F11,F12,F21,F22
0.387097,0.225806,0.0452688,0.0147353,0,0
X,Y,F11,F12,F21,F22
0.419355,0.225806,0.0340147,0.0089692,0,0
X,Y,F11,F12,F21,F22
0.451613,0.225806,0.114504,0.0157615,0,0
X,Y,F11,F12,F21,F22
0.483871,0.225806,0.114424,0.00527456,0,0
X,Y,F11,F12,F21,F22
0.516129,0.225806,0.114467,-0.0056409,0,0
X,Y,F11,F12,F21,F22
0.548387,0.225806,0.115304,-0.016712,0,0
X,Y,F11,F12,F21,F22
0.580645,0.225806,0.0326375,-0.00838379,0,0
X,Y,F11,F12,F21,F22
0.612903,0.225806,0.0452707,-0.0145902,0,0
X,Y,F11,F12,F21,F22
0.645161,0.225806,0.0607001,-0.020859,0,0
X,Y,F11,F12,F21,F22
0.677419,0.225806,0.077487,-0.0295479,0,0
X,Y,F11,F12,F21,F22
0.709677,0.225806,0.100707,-0.0397136,0,0
X,Y,F11,F12,F21,F22
0.741935,0.225806,0.128649,-0.0538861,0,0
X,Y,F11,F12,F21,F22
0.774194,0.225806,0.137918,-0.0621336,0,0
X,Y,F11,F12,F21,F22
0.806452,0.225806,0.139289,-0.0696702,0,0
X,Y,F11,F12,F21,F22
0.83871,0.225806,0.145132,-0.073955,0,0
X,Y,F11,F12,F21,F22
0.870968,0.225806,0.144346,-0.0781771,0,0
X,Y,F11,F12,F21,F22
0.903226,0.225806,0.144402,-0.0852378,0,0
X,Y,F11,F12,F21,F22
0.935484,0.225806,0.144431,-0.0896671,0,0
X,Y,F11,F12,F21,F22
0.967742,0.225806,0.138198,-0.101927,0,0
X,Y,F11,F12,F21,F22
1,0.225806,nan,nan,nan,nan
X,Y,F11,F12,F21,F22
0.0322581,0.258065,0.132442,0.0902897,0,0
X,Y,F11,F12,F21,F22
0.0645161,0.258065,0.133365,0.0891415,0,0
X,Y,F11,F12,F21,F22
0.0967742,0.258065,0.142841,0.0768682,0,0
X,Y,F11,F12,F21,F22
0.129032,0.258065,0.141931,0.0806924,0,0
X,Y,F11,F12,F21,F22
0.16129,0.258065,0.142602,0.0743443,0,0
X,Y,F11,F12,F21,F22
0.193548,0.258065,0.138597,0.067207,0,0
X,Y,F11,F12,F21,F22
0.225806,0.258065,0.136925,0.0632652,0,0
X,Y,F11,F12,F21,F22
0.258065,0.258065,0.131854,0.0580519,0,0
X,Y,F11,F12,F21,F22
0.290323,0.258065,0.103464,0.0412667,0,0
X,Y,F11,F12,F21,F22
0.322581,0.258065,0.0826075,0.0282494,0,0
X,Y,F11,F12,F21,F22
0.354839,0.258065,0.0652468,0.021576,0,0
X,Y,F11,F12,F21,F22
0.387097,0.258065,0.125101,0.0313676,0,0
X,Y,F11,F12,F21,F22
0.419355,0.258065,0.122599,0.0238973,0,0
X,Y,F11,F12,F21,F22
0.451613,0.258065,0.122195,0.0150259,0,0
X,Y,F11,F12,F21,F22
0.483871,0.258065,0.120319,0.00518522,0,0
X,Y,F11,F12,F21,F22
0.516129,0.258065,0.12089,-0.00403859,0,0
X,Y,F11,F12,F21,F22
0.548387,0.258065,0.121285,-0.0149869,0,0
X,Y,F11,F12,F21,F22
0.580645,0.258065,0.123055,-0.021992,0,0
X,Y,F11,F12,F21,F22
0.612903,0.258065,0.125324,-0.0307197,0,0
X,Y,F11,F12,F21,F22
0.645161,0.258065,0.128298,-0.036963,0,0
X,Y,F11,F12,F21,F22
0.677419,0.258065,0.0833782,-0.0300327,0,0
X,Y,F11,F12,F21,F22
0.709677,0.258065,0.104349,-0.0416979,0,0
X,Y,F11,F12,F21,F22
0.741935,0.258065,0.133071,-0.0575904,0,0
X,Y,F11,F12,F21,F22
0.774194,0.258065,0.139171,-0.0648594,0,0
X,Y,F11,F12,F21,F22
0.806452,0.258065,0.138758,-0.067231,0,0
X,Y,F11,F12,F21,F22
0.83871,0.258065,0.138415,-0.0747537,0,0
X,Y,F11,F12,F21,F22
0.870968,0.258065,0.141965,-0.0793178,0,0
X,Y,F11,F12,F21,F22
0.903226,0.258065,0.139375,-0.0831442,0,0
X,Y,F11,F12,F21,F22
0.935484,0.258065,0.131163,-0.084352,0,0
X,Y,F11,F12,F21,F22
0.967742,0.258065,0.146331,-0.101295,0,0
X,Y,F11,F12,F21,F22
1,0.258065,nan,nan,nan,nan
X,Y,F11,F12,F21,F22
0.0322581,0.290323,0.123068,0.0910581,0,0
X,Y,F11,F12,F21,F22
0.0645161,0.290323,0.134594,0.0915554,0,0
X,Y,F11,F12,F21,F22
0.0967742,0.290323,0.135948,0.0790551,0,0
X,Y,F11,F12,F21,F22
0.129032,0.290323,0.136586,0.0782225,0,0
X,Y,F11,F12,F21,F22
0.16129,0.290323,0.135567,0.0751918,0,0
X,Y,F11,F12,F21,F22
0.193548,0.290323,0.1348,0.0683513,0,0
X,Y,F11,F12,F21,F22
0.225806,0.290323,0.136436,0.0633154,0,0
X,Y,F11,F12,F21,F22
0.258065,0.290323,0.133668,0.0587277,0,0
X,Y,F11,F12,F21,F22
0.290323,0.290323,0.131848,0.0516087,0,0
X,Y,F11,F12,F21,F22
0.322581,0.290323,0.130235,0.045957,0,0
X,Y,F11,F12,F21,F22
0.354839,0.290323,0.13042,0.0362914,0,0
X,Y,F11,F12,F21,F22
0.387097,0.290323,0.127467,0.0291279,0,0
X,Y,F11,F12,F21,F22
0.419355,0.290323,0.126286,0.021689,0,0
X,Y,F11,F12,F21,F22
0.451613,0.290323,0.123691,0.0128859,0,0
X,Y,F11,F12,F21,F22
0.483871,0.290323,0.122753,0.00404917,0,0
X,Y,F11,F12,F21,F22
0.516129,0.290323,0.122224,-0.00478753,0,0
X,Y,F11,F12,F21,F22
0.548387,0.290323,0.124581,-0.0127928,0,0
X,Y,F11,F12,F21,F22
0.580645,0.290323,0.126132,-0.0215025,0,0
X,Y,F11,F12,F21,F22
0.612903,0.290323,0.127491,-0.029735,0,0
X,Y,F11,F12,F21,F22
0.645161,0.290323,0.129795,-0.0376429,0,0
X,Y,F11,F12,F21,F22
0.677419,0.290323,0.130609,-0.0456525,0,0
X,Y,F11,F12,F21,F22
0.709677,0.290323,0.132923,-0.0512906,0,0
X,Y,F11,F12,F21,F22
