X,Y,F11,F12,F21,F22
0.333333,0.333333,1.33271,0.0726032,-0.000558689,0.998878
X,Y,F11,F12,F21,F22
0.466667,0.333333,1.38333,0.0707714,-0.00476592,0.996414
X,Y,F11,F12,F21,F22
0.6,0.333333,1.44154,0.0692319,0.00275539,0.999152
X,Y,F11,F12,F21,F22
0.733333,0.333333,1.48892,0.0613334,2.57626e-06,0.995105
X,Y,F11,F12,F21,F22
0.333333,0.466667,1.3435,0.0173067,-0.00242789,0.996426
X,Y,F11,F12,F21,F22
0.466667,0.466667,1.38563,0.013341,-0.00299469,0.996573
X,Y,F11,F12,F21,F22
0.6,0.466667,1.43829,0.0203887,-0.00334487,1.0032
X,Y,F11,F12,F21,F22
0.733333,0.466667,1.48421,0.00770374,0.00335463,0.996455
X,Y,F11,F12,F21,F22
0.333333,0.6,1.33544,-0.0383124,1.15582e-05,0.99868
X,Y,F11,F12,F21,F22
0.466667,0.6,1.38698,-0.0418644,-0.00202051,0.996265
X,Y,F11,F12,F21,F22
0.6,0.6,1.43332,-0.0378664,-0.00116299,1.00075
X,Y,F11,F12,F21,F22
0.733333,0.6,1.47672,-0.0352268,5.38761e-05,1.00194
X,Y,F11,F12,F21,F22
0.333333,0.733333,1.32505,-0.100492,-0.000303173,0.999752
X,Y,F11,F12,F21,F22
0.466667,0.733333,1.38127,-0.110026,0.000408614,1.00431
X,Y,F11,F12,F21,F22
0.6,0.733333,1.44478,-0.107247,0.00389821,0.995308
X,Y,F11,F12,F21,F22
0.733333,0.733333,1.49877,-0.0943857,0.00251158,1.00348
