X,Y,F11,F12,F21,F22
0.0666667,0.0666667,1.13403,0.0775986,0.0126779,0.994672
X,Y,F11,F12,F21,F22
0.2,0.0666667,1.18299,0.139787,0.00505551,0.992172
X,Y,F11,F12,F21,F22
0.333333,0.0666667,1.28279,0.200925,0.023462,1.0038
X,Y,F11,F12,F21,F22
0.466667,0.0666667,1.34842,0.197031,0.00791923,1.00413
X,Y,F11,F12,F21,F22
0.6,0.0666667,1.47014,0.192488,0.0058948,0.987702
X,Y,F11,F12,F21,F22
0.733333,0.0666667,1.56746,0.167722,0.0112908,0.98002
X,Y,F11,F12,F21,F22
0.866667,0.0666667,1.64652,0.122619,0.00444282,0.988566
X,Y,F11,F12,F21,F22
0.0666667,0.2,1.19654,0.0301859,0.00172118,0.98923
X,Y,F11,F12,F21,F22
0.2,0.2,1.26883,0.104342,-0.0200469,0.986905
X,Y,F11,F12,F21,F22
0.333333,0.2,1.2715,0.151222,-0.0130595,0.991321
X,Y,F11,F12,F21,F22
0.466667,0.2,1.3852,0.151942,0.00745216,0.989073
X,Y,F11,F12,F21,F22
0.6,0.2,1.4714,0.132545,0.0126311,1.00957
X,Y,F11,F12,F21,F22
0.733333,0.2,1.5225,0.127315,-0.00758549,1.0057
X,Y,F11,F12,F21,F22
0.866667,0.2,1.55038,0.084569,0.0109896,0.989376
X,Y,F11,F12,F21,F22
0.0666667,0.333333,1.23626,0.0172064,0.000178556,1.00995
X,Y,F11,F12,F21,F22
0.2,0.333333,1.27773,0.0305842,-0.0128039,0.997182
X,Y,F11,F12,F21,F22
0.333333,0.333333,1.31912,0.135529,0.0157939,0.988321
X,Y,F11,F12,F21,F22
0.466667,0.333333,1.36969,0.0939664,0.000451937,1.02232
X,Y,F11,F12,F21,F22
0.6,0.333333,1.43304,0.070536,0.0323308,1.02859
X,Y,F11,F12,F21,F22
0.733333,0.333333,1.46983,0.0736143,-0.0177674,1.0072
X,Y,F11,F12,F21,F22
0.866667,0.333333,1.54227,-0.00259019,0.000747847,1.00935
X,Y,F11,F12,F21,F22
0.0666667,0.466667,1.26617,0.0234681,-0.00208724,0.999178
X,Y,F11,F12,F21,F22
0.2,0.466667,1.26374,-0.0324621,0.00791032,0.974011
X,Y,F11,F12,F21,F22
0.333333,0.466667,1.34646,0.0327921,0.00146729,0.992124
X,Y,F11,F12,F21,F22
0.466667,0.466667,1.38946,0.00601717,0.0303385,0.998445
X,Y,F11,F12,F21,F22
0.6,0.466667,1.43133,0.0270654,0.00880457,1.01623
X,Y,F11,F12,F21,F22
0.733333,0.466667,1.49564,0.0251026,0.0100837,1.02367
X,Y,F11,F12,F21,F22
0.866667,0.466667,1.5173,-0.00955343,0.00350154,1.01603
X,Y,F11,F12,F21,F22
0.0666667,0.6,1.28295,-0.0275269,-0.00377972,0.997257
X,Y,F11,F12,F21,F22
0.2,0.6,1.28194,-0.060265,0.0161092,1.011
X,Y,F11,F12,F21,F22
0.333333,0.6,1.34347,-0.0330305,-0.00110761,1.00858
X,Y,F11,F12,F21,F22
0.466667,0.6,1.37472,-0.0540777,-0.00047261,0.995667
X,Y,F11,F12,F21,F22
0.6,0.6,1.40661,-0.0721771,-0.00607193,0.979995
X,Y,F11,F12,F21,F22
0.733333,0.6,1.4711,0.00363872,-0.0293316,0.955829
X,Y,F11,F12,F21,F22
0.866667,0.6,1.53029,-0.0223626,-0.022267,1.0005
X,Y,F11,F12,F21,F22
0.0666667,0.733333,1.23354,-0.0263771,0.00280827,1.0016
X,Y,F11,F12,F21,F22
0.2,0.733333,1.20676,-0.0783701,0.0134716,1.00953
X,Y,F11,F12,F21,F22
0.333333,0.733333,1.32921,-0.0759886,-0.0170925,1.00513
X,Y,F11,F12,F21,F22
0.466667,0.733333,1.39585,-0.0688939,-0.0109579,0.9804
X,Y,F11,F12,F21,F22
0.6,0.733333,1.4525,-0.078754,0.00671026,1.00509
X,Y,F11,F12,F21,F22
0.733333,0.733333,1.50734,-0.0863564,-0.0121805,1.00646
X,Y,F11,F12,F21,F22
0.866667,0.733333,1.55606,-0.0363817,-0.0235317,0.981775
X,Y,F11,F12,F21,F22
0.0666667,0.866667,1.17085,-0.0645682,-0.0104946,0.994098
X,Y,F11,F12,F21,F22
0.2,0.866667,1.2203,-0.13835,0.00787531,1.01209
X,Y,F11,F12,F21,F22
0.333333,0.866667,1.312,-0.191609,0.00628037,0.993992
X,Y,F11,F12,F21,F22
0.466667,0.866667,1.40585,-0.170503,-0.0190243,1.00146
X,Y,F11,F12,F21,F22
0.6,0.866667,1.42961,-0.165447,0.0250263,1.00862
X,Y,F11,F12,F21,F22
0.733333,0.866667,1.52068,-0.142361,-0.0161365,0.980259
X,Y,F11,F12,F21,F22
0.866667,0.866667,1.60254,-0.0915327,0.00497483,0.999195
