1,0,0.206596
0.404508,0.293893,0.322062
0.309017,0.951057,0.103951
-0.154508,0.475528,-0.15352
-0.809017,0.587785,-0.738229
-0.5,6.12323e-17,-0.10036
-0.809017,-0.587785,-0.39609
-0.154508,-0.475528,-0.119317
0.309017,-0.951057,0.014549
0.404508,-0.293893,0.270278
1,0,0.730263
