X,Y,F11,F12,F21,F22
0.0666667,0.0666667,1.15269,0.0381455,0.0622526,1.02111
X,Y,F11,F12,F21,F22
0.2,0.0666667,1.18309,0.132306,0.0194339,0.752617
X,Y,F11,F12,F21,F22
0.333333,0.0666667,1.22888,0.395067,-0.0899439,0.914634
X,Y,F11,F12,F21,F22
0.466667,0.0666667,1.54717,0.370455,0.087858,1.04262
X,Y,F11,F12,F21,F22
0.6,0.0666667,1.4077,0.299448,0.140939,0.913574
X,Y,F11,F12,F21,F22
0.733333,0.0666667,1.60931,0.15591,0.0881237,0.823717
X,Y,F11,F12,F21,F22
0.866667,0.0666667,1.5697,0.251071,-0.0470629,0.910845
X,Y,F11,F12,F21,F22
0.0666667,0.2,1.09894,0.183623,0.11174,0.922258
X,Y,F11,F12,F21,F22
0.2,0.2,1.00215,0.145915,0.0636488,0.941017
X,Y,F11,F12,F21,F22
0.333333,0.2,1.57913,0.0676512,0.00723253,0.914342
X,Y,F11,F12,F21,F22
0.466667,0.2,1.16158,-0.44133,-0.0376364,1.13256
X,Y,F11,F12,F21,F22
0.6,0.2,1.58545,0.63862,-0.465202,1.28399
X,Y,F11,F12,F21,F22
0.733333,0.2,1.28431,-0.127548,0.0337606,1.06495
X,Y,F11,F12,F21,F22
0.866667,0.2,1.46178,-0.16445,-0.360199,0.966815
X,Y,F11,F12,F21,F22
0.0666667,0.333333,1.24048,-0.171222,-0.116438,0.795626
X,Y,F11,F12,F21,F22
0.2,0.333333,1.5614,-0.348174,0.177655,0.889619
X,Y,F11,F12,F21,F22
0.333333,0.333333,1.50494,0.183722,-0.0468813,0.851055
X,Y,F11,F12,F21,F22
0.466667,0.333333,1.63559,-0.217503,0.128177,0.838674
X,Y,F11,F12,F21,F22
0.6,0.333333,1.29294,0.0324408,-0.306482,0.872651
X,Y,F11,F12,F21,F22
0.733333,0.333333,1.32396,0.32272,-0.0974389,1.56083
X,Y,F11,F12,F21,F22
0.866667,0.333333,1.88518,0.258639,0.274994,1.0187
X,Y,F11,F12,F21,F22
0.0666667,0.466667,1.43388,-0.0872175,0.00866762,1.08235
X,Y,F11,F12,F21,F22
0.2,0.466667,1.22986,-0.144004,0.270934,1.05771
X,Y,F11,F12,F21,F22
0.333333,0.466667,1.00182,-0.373218,0.0842176,1.20918
X,Y,F11,F12,F21,F22
0.466667,0.466667,1.19782,-0.396092,0.243271,0.996799
X,Y,F11,F12,F21,F22
0.6,0.466667,0.847422,-0.476706,0.0332986,0.754428
X,Y,F11,F12,F21,F22
0.733333,0.466667,1.49928,-0.581928,-0.0875029,0.778488
X,Y,F11,F12,F21,F22
0.866667,0.466667,1.70474,-0.324638,-0.0228873,1.15567
X,Y,F11,F12,F21,F22
0.0666667,0.6,1.28118,-0.201845,-0.17946,0.644044
X,Y,F11,F12,F21,F22
0.2,0.6,1.561,0.0043906,-0.115375,1.19667
X,Y,F11,F12,F21,F22
0.333333,0.6,1.51696,-0.255152,-0.0937791,0.915488
X,Y,F11,F12,F21,F22
0.466667,0.6,2.15657,-0.322662,0.297572,0.890862
X,Y,F11,F12,F21,F22
0.6,0.6,1.11953,-0.0490548,0.309248,0.829205
X,Y,F11,F12,F21,F22
0.733333,0.6,1.92655,0.387786,-0.115441,1.29884
X,Y,F11,F12,F21,F22
0.866667,0.6,1.17154,-0.0756626,-0.47168,0.949243
X,Y,F11,F12,F21,F22
0.0666667,0.733333,1.07505,-0.301926,0.0449082,1.02411
X,Y,F11,F12,F21,F22
0.2,0.733333,1.4906,0.423603,0.243002,1.05471
X,Y,F11,F12,F21,F22
0.333333,0.733333,1.46504,-0.383508,-0.157069,0.913705
X,Y,F11,F12,F21,F22
0.466667,0.733333,1.18846,-0.151027,-0.0305347,1.3456
X,Y,F11,F12,F21,F22
0.6,0.733333,1.56621,0.226714,-0.180804,0.677357
X,Y,F11,F12,F21,F22
0.733333,0.733333,1.3234,-0.00346426,0.231944,0.886828
X,Y,F11,F12,F21,F22
0.866667,0.733333,1.42759,0.0258996,-0.109514,1.08099
X,Y,F11,F12,F21,F22
0.0666667,0.866667,1.06337,-0.0724695,-0.0276479,0.99857
X,Y,F11,F12,F21,F22
0.2,0.866667,1.27404,-0.326133,0.0815851,1.13867
X,Y,F11,F12,F21,F22
0.333333,0.866667,1.34555,-0.219321,-0.330352,0.850001
X,Y,F11,F12,F21,F22
0.466667,0.866667,1.45697,-0.170883,0.138438,0.982439
X,Y,F11,F12,F21,F22
0.6,0.866667,1.29099,-0.028524,-0.0888036,0.888175
X,Y,F11,F12,F21,F22
0.733333,0.866667,1.27251,-0.0513578,0.212802,0.939442
X,Y,F11,F12,F21,F22
0.866667,0.866667,1.70746,-0.18779,0.0137058,1.01357
