nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,0.0551285,0.065841,nan,nan,nan,nan,nan,nan,nan,nan,0.0658315,0.0551474,nan,nan
nan,nan,nan,0.0810092,0.0933899,nan,nan,nan,nan,nan,nan,0.0933433,0.0810134,nan,nan,nan
nan,nan,nan,0.0969558,0.110673,0.123771,nan,nan,nan,nan,0.123711,0.110391,0.0969251,nan,nan,nan
