5.79035e+126,0,0,0.118453,-1.58309e+110,0,0,0,0,0,0,0,0,0,0,0
0,0,-3.38608e+143,0,0,-1.08014e+73,0,0,0,0,0,0,0.446556,0,0,0
0.0134628,0,-1.74909e+113,0,0.155193,0.189936,0,0,0,0,0.376503,0,0,0,0,0
-5.50486e+59,-5.41933e+26,0.086804,0,2.04155e+67,-9.01248e+71,0,0.267458,0.30564,3.08277e+106,0,0,0,0,0,0
0.015539,0,0.0864028,0,0.160243,0,0,1.29659e+69,0,0,0,0,0,0,0,0
0.0167958,-3.89175e+62,0,0.123466,7.91359e+67,0.197153,0.23252,0,0,0,0,0,0,0,0,0
0.0158518,0,0.0880704,0.12473,0,0,0,0,0,0,0,0,0,0,0,0
0.0167264,2.84073e+75,0.090262,0,0.162095,0.198356,0,0,0,0,0,0,0,0,0,0
0,0.0534821,0,0.125795,-3.09358e+19,0.198434,0,0,0,0,0,0,0,0,0,0
0.0173059,0.053227,0.0898752,0.125805,0.162375,0.197576,0,0,0,0,0,0,0,0,0,0
0.0177722,0.054531,0.0900203,0.126626,0.161936,0.198339,0,0,0,0,0,0,0,0,0,0
0,0.0544415,0.090057,0.125999,0.16245,0.197967,0,0,0,0,0,0,0,0,0,0
0,0,0.0901068,0.126164,0.162554,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.126266,0.162411,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.162352,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
